id,facility_name,num,street,city,state,zip,municipal,category_cd,description,p_code,fdo,bus_st_date,seat_count,noroom,sq_feet,status,placard_st,x,y,address
200612010003,Crazy Mocha,429,Forbes Avenue,Pittsburgh,PA,15219,Pittsburgh-102,212,Chain Restaurant without Liquor,1,2006-11-28,2006-11-28,19,,0,7,1,-79.9978486919079,40.4391433680485,429 Forbes Avenue Pittsburgh PA 15219
200612010004,Stinky's Bar & Grill,4901,Hatfield  Street,Pittsburgh,PA,15201,Pittsburgh-109,201,Restaurant with Liquor,1,2006-11-28,2006-11-28,76,,0,1,1,-79.9577773528616,40.4777485512334,4901 Hatfield  Street Pittsburgh PA 15201
200612010005,Green Garden,300 B,Beverly Road,Pittsburgh,PA,15216,Mt Lebanon,211,Restaurant without Liquor,0,2006-11-20,2006-11-20,0,,0,1,1,-80.0498856726786,40.3888739765661,300 B Beverly Road Pittsburgh PA 15216
200612040003,Dor Stop Restaurant,1430,Potomac  Avenue,Pittsburgh,PA,15216,Dormont,211,Restaurant without Liquor,0,2006-11-30,2006-11-30,40,,0,7,1,-80.0347279535331,40.3960098033184,1430 Potomac  Avenue Pittsburgh PA 15216
200612040004,Bocktown Beer & Grill,690,Chauvet Drive,Pittsburgh,PA,15275,North Fayette,201,Restaurant with Liquor,0,2006-11-29,2006-11-29,75,,0,7,1,-80.1808225080825,40.4462647645076,690 Chauvet Drive Pittsburgh PA 15275
200612040005,Macy's,113,Pittsburgh Mills Circle,Tarentum,PA,15084,Frazer,116,Chain Packaged Food Only,2,2006-11-28,2006-11-28,0,,100,1,1,-79.8009778387598,40.5726755114054,113 Pittsburgh Mills Circle Tarentum PA 15084
200612040006,The Salvation Army / Allegheny Valley Corps,917,Brackenridge Avenue,Brackenridge,PA,15014,Brackenridge,410,Community Service Facility,1,2006-12-01,2006-12-01,0,,987,1,1,-79.7401222635536,40.6048073280238,917 Brackenridge Avenue Brackenridge PA 15014
200612050001,Sorrento's Pizza Roma,233,Atwood St,Pittsburgh,PA,15213,Pittsburgh-104,211,Restaurant without Liquor,1,2006-12-04,2006-12-04,48,,0,1,1,-79.9565240730917,40.440390406849,233 Atwood St Pittsburgh PA 15213
200612050002,Maximum Flavor,415,S Craig St,Pittsburgh,PA,15213,Pittsburgh-104,211,Restaurant without Liquor,0,2006-12-01,2006-12-01,22,,0,7,1,-79.9485746249405,40.4447569154892,415 S Craig St Pittsburgh PA 15213
200612050003,Pizza & Gyro Express,801,O'Neil Blvd,Mc Keesport,PA,15132,McKeesport,212,Chain Restaurant without Liquor,1,2006-11-29,2006-11-29,70,,0,1,1,,,801 O'Neil Blvd Mc Keesport PA 15132
200612060004,4th Ave Grille,870,4th Ave,Coraopolis,PA,15108,Coraopolis,201,Restaurant with Liquor,0,2006-12-01,2006-12-01,56,,0,7,1,-80.1667196689388,40.5193417034614,870 4th Ave Coraopolis PA 15108
200612060005,South Hills IGA,649,Old Clairton  Road,Pittsburgh,PA,15236,Pleasant Hills,112,Chain Supermarket,1,2006-12-01,2006-12-01,0,,11000,7,1,-79.9568084659502,40.3242329412658,649 Old Clairton  Road Pittsburgh PA 15236
200612060006,Shop 'n Save / Glenshaw #212403,917,Butler  Street,Glenshaw,PA,15116,Shaler,112,Chain Supermarket,0,2006-11-29,2006-11-29,0,,35080,1,1,,,917 Butler  Street Glenshaw PA 15116
200612060007,941 Saloon,941,Liberty Avenue,Pittsburgh,PA,15222,Pittsburgh-102,201,Restaurant with Liquor,1,2006-11-17,2006-11-17,30,,0,1,1,-79.9966178838311,40.4435480878148,941 Liberty Avenue Pittsburgh PA 15222
